element,result
1,1.4144241333724494E-13
2,-6.605826996519681E-14
3,-7.405187574249794E-14
4,-1.3011813848606835E-13
5,3.708144902248023E-14
6,7.283063041541027E-14
7,-6.872280522429719E-14
8,-8.393286066166183E-14
9,2.475797344914099E-14
10,-6.94999613415348E-14
11,1.4654943925052066E-14
12,1.48991929904696E-13
13,-2.0650148258027912E-13
14,1.2989609388114332E-14
15,2.295386103412511E-14
16,-6.117328865684613E-14
17,4.463096558993129E-14
18,5.88418203051333E-15
19,6.505906924303417E-14
20,1.2934098236883074E-13
21,-3.3861802251067274E-14
22,-2.1649348980190553E-14
23,3.6415315207705135E-14
24,5.112577028398846E-14
25,2.3647750424515834E-14
26,1.2856382625159313E-13
27,-1.0436096431476471E-13
28,1.709743457922741E-14
29,8.881784197001252E-16
30,7.105427357601002E-15
31,-8.293365993949919E-14
32,-6.217248937900877E-14
33,-5.040412531798211E-14
34,-3.552713678800501E-15
35,-2.3647750424515834E-14
36,-1.2256862191861728E-13
37,6.183942247162122E-14
38,-1.266209359584991E-13
39,2.2648549702353193E-14
40,1.3511414209688155E-13
41,-4.218847493575595E-15
42,3.774758283725532E-14
43,-7.438494264988549E-14
44,-1.496580637194711E-13
45,-2.3092638912203256E-14
46,1.4988010832439613E-14
47,2.6201263381153694E-14
48,8.992806499463768E-15
49,1.361133428190442E-13
50,7.061018436615996E-14
51,9.814371537686384E-14
52,-4.241051954068098E-14
53,-7.327471962526033E-15
54,-7.505107646466058E-14
55,1.7541523789077473E-14
56,-3.322342401190781E-14
57,-2.7977620220553945E-14
58,5.728750807065808E-14
59,1.0913492332065289E-13
60,3.141931159689193E-14
61,1.2434497875801753E-14
62,3.1308289294429414E-14
63,-4.884981308350689E-15
64,3.241851231905457E-14
65,-1.3633538742396922E-13
66,1.0735856648125264E-13
67,-6.039613253960852E-14
68,-3.7969627442180354E-14
69,7.993605777301127E-15
70,-3.26405569239796E-14
71,3.9968028886505635E-15
72,-8.881784197001252E-15
73,1.1668443988810395E-13
74,-5.3235194030776256E-14
75,6.972200594645983E-14
76,-3.519406988061746E-14
77,-1.1823875212257917E-14
78,2.4424906541753444E-15
79,-1.7696955012524995E-13
80,-4.085620730620576E-14
81,-6.195044477408373E-14
82,8.248957072964913E-14
83,3.519406988061746E-14
84,8.459899447643693E-14
85,7.327471962526033E-14
86,7.194245199571014E-14
87,-1.4377388168895777E-13
88,-2.453592884421596E-14
89,4.1522341120980855E-14
90,1.2434497875801753E-14
91,-2.942091015256665E-14
92,-4.6629367034256575E-15
93,-2.8477220581635265E-14
94,1.3344880755994382E-13
95,3.0531133177191805E-14
96,-1.1324274851176597E-14
97,2.278177646530821E-13
98,-3.885780586188048E-14
99,-5.784261958297066E-14
100,-8.881784197001252E-15
101,1.7985612998927536E-14
102,-4.196643033083092E-14
103,-4.996003610813204E-16
104,-3.11972669919669E-14
105,-1.1390888232654106E-13
106,-8.171241461241152E-14
107,-1.9984014443252818E-15
108,8.396061623727746E-14
109,2.7755575615628914E-15
110,-1.0580425424677742E-13
111,-6.034062138837726E-14
112,1.4765966227514582E-14
113,2.4424906541753444E-14
114,-1.0824674490095276E-13
115,8.43769498715119E-15
116,-5.46229728115577E-14
117,1.0624834345662748E-13
118,-5.5067062021407764E-14
119,8.881784197001252E-14
120,-1.0902390101819037E-13
121,-1.2323475573339238E-13
122,-4.75175454539567E-14
123,-1.176836406102666E-14
124,4.191091917959966E-14
125,-6.661338147750939E-16
126,7.09432512735475E-14
127,-1.0447198661722723E-13
128,1.4088730182493236E-13
129,-5.695444116327053E-14
130,-7.838174553853605E-14
131,-2.795541576006144E-13
132,-3.419486915845482E-14
133,-4.1300296516055823E-14
134,-6.794564910705958E-14
135,2.942091015256665E-14
136,-2.084998840246044E-13
137,-8.992806499463768E-14
138,2.983724378680108E-14
139,8.248957072964913E-14
140,-8.770761894538737E-15
141,-3.3084646133829665E-14
142,-9.015010959956271E-14
143,8.570921750106208E-14
144,1.2062573162552326E-13
145,1.5543122344752192E-13
146,8.58202398035246E-14
147,-6.084022174945858E-14
148,8.759659664292485E-14
149,-7.949196856316121E-14
150,3.8968828164342995E-14
151,8.393286066166183E-14
152,-1.1757261830780408E-13
153,6.084022174945858E-14
154,-5.062616992290714E-14
155,-4.5075054799781356E-14
156,1.9539925233402755E-14
157,1.199040866595169E-13
158,-3.774758283725532E-14
159,5.417888360170764E-14
160,-1.325606291402437E-13
161,7.593925488436071E-14
162,-1.5765166949677223E-14
163,6.816769371198461E-14
164,1.0103029524088925E-13
165,1.141309269314661E-13
166,-1.0114131754335176E-13
167,8.282263763703668E-14
168,-9.103828801926284E-15
169,4.0190073491430667E-14
170,-1.9984014443252818E-15
171,1.1435297153639112E-14
172,-2.007283228522283E-13
173,5.218048215738236E-15
174,6.838973831690964E-14
175,-8.881784197001252E-14
176,4.618527782440651E-14
177,1.5831780331154732E-13
178,1.7763568394002505E-15
179,-7.738254481637341E-14
180,-3.4638958368304884E-14
181,1.3655743202889425E-14
182,-7.638334409421077E-14
183,2.0317081350640365E-14
184,3.397282455352979E-14
185,-3.1086244689504383E-15
186,-8.326672684688674E-15
187,1.687538997430238E-14
188,-1.9984014443252818E-15
189,6.572520305780927E-14
190,-2.020605904817785E-14
191,-2.531308496145357E-14
192,-4.8627768478581856E-14
193,-3.1308289294429414E-14
194,1.3988810110276972E-13
195,7.227551890309769E-14
196,-1.1468603844377867E-13
197,-8.43769498715119E-15
198,-5.1736392947532295E-14
199,-7.494005416219807E-14
200,4.529709940470639E-14
201,4.218847493575595E-14
202,1.2101430968414206E-14
203,2.90878432451791E-14
204,-7.793765632868599E-14
205,-1.2856382625159313E-13
206,3.574918139293004E-14
207,-1.4244161405940758E-13
208,5.595524044110789E-14
209,1.1324274851176597E-14
210,-9.325873406851315E-15
211,-2.9976021664879227E-15
212,-1.6431300764452317E-13
213,2.6867397195928788E-14
214,9.481304630298837E-14
215,-2.666755705149626E-13
216,1.3211653993039363E-13
217,1.949551631241775E-13
218,1.8807178037150152E-13
219,-1.0480505352461478E-13
220,3.441691376337985E-14
221,1.6409096303959814E-13
222,-1.0658141036401503E-14
223,-1.8179902028236938E-14
224,6.328271240363392E-14
225,1.1546319456101628E-14
226,-3.441691376337985E-14
227,-1.5543122344752192E-15
228,7.771561172376096E-15
229,-1.301736496372996E-14
230,-5.329070518200751E-15
231,-1.141309269314661E-13
232,-1.4654943925052066E-14
233,3.68594044175552E-14
234,-1.794120407794253E-13
235,-1.3078427230084344E-13
236,3.9745984281580604E-14
237,-1.5476508963274682E-13
238,-1.582067810090848E-14
239,-2.142730437526552E-14
240,8.193445921733655E-14
241,-4.3298697960381105E-14
242,7.704947790898586E-14
243,-2.964295475749168E-14
244,1.3383738561856262E-13
245,-1.9317880628477724E-14
246,2.964295475749168E-14
247,5.984102102729594E-14
248,6.683542608243442E-14
249,2.5091040356528538E-14
250,9.769962616701378E-15
251,1.1712852909795402E-13
252,1.3300471835009375E-13
253,-5.1264548162066603E-14
254,-9.880984919163893E-14
255,6.211697822777751E-14
256,-1.5543122344752192E-15
257,-6.661338147750939E-16
258,7.915890165577366E-14
259,-7.549516567451064E-15
260,-1.7763568394002505E-15
261,1.7774670624248756E-13
262,-2.1316282072803006E-14
263,-3.5915714846623814E-14
264,1.4455103780619538E-13
265,6.661338147750939E-14
266,8.215650382226158E-15
267,8.770761894538737E-15
268,2.7533531010703882E-14
269,6.328271240363392E-15
270,8.43769498715119E-15
271,-7.022160630754115E-14
272,-9.114931032172535E-14
273,-2.886579864025407E-14
274,1.156852391659413E-13
275,-7.438494264988549E-14
276,3.375077994860476E-14
277,-9.2148511043888E-15
278,-1.865174681370263E-14
279,-1.1324274851176597E-14
280,3.3306690738754696E-15
281,3.4083846855992306E-14
282,-4.0190073491430667E-14
283,-5.617728504603292E-14
284,-2.3314683517128287E-15
285,8.271161533457416E-14
286,1.3589129821411916E-13
287,1.4027667916138853E-13
288,1.4765966227514582E-14
289,1.4432899320127035E-14
290,-1.7763568394002505E-14
291,-5.3540505362548174E-14
292,-5.750955267558311E-14
293,1.9206858326015208E-14
294,-4.490852134608758E-14
295,-4.085620730620576E-14
296,-1.687538997430238E-14
297,-1.687538997430238E-14
298,-1.6653345369377348E-14
299,3.1530333899354446E-14
300,1.554312234475219E-14
