element,result
1,-9.5367431640625E-7
2,4.76837158203125E-7
3,0.0000013709068298339844
4,0.0000021457672119140625
5,7.152557373046875E-7
6,-4.172325134277344E-7
7,0.0000018328428268432617
8,-0.0000013709068298339844
9,-0.0000016689300537109375
10,5.9604644775390625E-8
11,-2.384185791015625E-7
12,4.76837158203125E-7
13,-1.1920928955078125E-7
14,-9.238719940185547E-7
15,0.0000011920928955078125
16,-3.5762786865234375E-7
17,-1.7881393432617188E-7
18,-3.5762786865234375E-7
19,-8.940696716308594E-7
20,-0.0000010132789611816406
21,-2.980232238769531E-7
22,7.152557373046875E-7
23,0.0000013113021850585938
24,-4.76837158203125E-7
25,-0.0000017881393432617188
26,-6.556510925292969E-7
27,-0.0000010728836059570312
28,-0.0000023245811462402344
29,0.0000017583370208740234
30,9.5367431640625E-7
31,-0.0000015497207641601562
32,-0.0000011324882507324219
33,0.0000013113021850585938
34,-0.000003039836883544922
35,-0.00000476837158203125
36,-0.000001430511474609375
37,0.0000014603137969970703
38,-1.1920928955078125E-7
39,5.9604644775390625E-8
40,0.0000011324882507324219
41,4.172325134277344E-7
42,0.0000015497207641601562
43,-8.344650268554688E-7
44,0.0000020265579223632812
45,4.172325134277344E-7
46,7.152557373046875E-7
47,-5.438923835754395E-7
48,-3.2782554626464844E-7
49,0.0000013113021850585938
50,2.384185791015625E-7
