element,result
1,2.8754776337791554E-14
2,2.7533531010703882E-14
3,1.9317880628477724E-14
4,-1.4099832412739488E-14
5,3.3861802251067274E-14
6,3.552713678800501E-15
7,2.042810365310288E-14
8,8.881784197001252E-15
9,-2.6978419498391304E-14
10,-3.552713678800501E-14
11,1.099120794378905E-14
12,3.5638159090467525E-14
13,-1.021405182655144E-14
14,-4.440892098500626E-15
15,-3.68594044175552E-14
16,-1.5210055437364645E-14
17,3.863576125695545E-14
18,8.881784197001252E-15
19,3.3084646133829665E-14
20,-4.9960036108132044E-15
21,-8.104628079763643E-15
22,3.219646771412954E-15
23,2.042810365310288E-14
24,-4.107825191113079E-15
25,2.7755575615628914E-15
26,7.294165271787278E-14
27,-1.6653345369377348E-15
28,-5.551115123125783E-16
29,2.0539125955565396E-14
30,-1.9984014443252818E-15
31,-1.0658141036401503E-14
32,-1.7541523789077473E-14
33,-2.7755575615628914E-14
34,-1.4432899320127035E-14
35,2.4424906541753444E-14
36,-4.3298697960381105E-15
37,-1.6653345369377348E-14
38,2.2426505097428162E-14
39,1.9373391779708982E-14
40,-6.050715484207103E-14
41,-8.881784197001252E-16
42,-2.7200464103316335E-14
43,-3.3306690738754696E-14
44,1.6764367671839864E-14
45,-1.6209256159527285E-14
46,-4.213296378452469E-14
47,-1.887379141862766E-15
48,-2.2315482794965646E-14
49,1.554312234475219E-14
50,-2.9976021664879227E-14
51,-1.3322676295501878E-14
52,1.1546319456101628E-14
53,1.2434497875801753E-14
54,-1.3322676295501878E-14
55,1.3877787807814457E-15
56,-2.453592884421596E-14
57,-1.942890293094024E-15
58,-2.5979218776228663E-14
59,-5.573319583618286E-14
60,1.432187701766452E-14
61,4.9960036108132044E-15
62,3.086420008457935E-14
63,1.6209256159527285E-14
64,2.2148949341271873E-14
65,1.8263168755083825E-14
66,4.696243394164412E-14
67,-2.5202062658991053E-14
68,9.2148511043888E-15
69,-1.7763568394002505E-15
70,3.175237850427948E-14
71,-1.5654144647214707E-14
72,8.659739592076221E-15
73,7.049916206369744E-15
74,-1.1102230246251565E-15
75,-7.993605777301127E-15
76,5.662137425588298E-15
77,7.216449660063518E-15
78,-1.432187701766452E-14
79,1.5543122344752192E-15
80,4.773959005888173E-15
81,-1.5210055437364645E-14
82,-6.661338147750939E-16
83,2.4868995751603507E-14
84,1.9984014443252818E-15
85,-1.3766765505351941E-14
86,-1.4432899320127035E-15
87,6.661338147750939E-15
88,-1.021405182655144E-14
89,9.880984919163893E-15
90,-1.1324274851176597E-14
91,3.5083047578154947E-14
92,0.0
93,2.653433028854124E-14
94,-2.3425705819590803E-14
95,2.55351295663786E-15
96,-3.26405569239796E-14
97,-6.8833827526759706E-15
98,-1.4876988529977098E-14
99,-1.9095836023552692E-14
100,-1.4654943925052066E-14
101,-1.1546319456101628E-14
102,-9.992007221626409E-15
103,-9.2148511043888E-15
104,5.773159728050814E-15
105,3.774758283725532E-15
106,-3.3306690738754696E-15
107,-1.4988010832439613E-15
108,-8.215650382226158E-15
109,2.1760371282653068E-14
110,2.942091015256665E-14
111,7.771561172376096E-16
112,-1.1546319456101628E-14
113,-2.2426505097428162E-14
114,-1.432187701766452E-14
115,9.103828801926284E-15
116,-4.718447854656915E-15
117,3.963496197911809E-14
118,-3.164135620181696E-14
119,3.0253577421035516E-14
120,3.9968028886505635E-15
121,-2.1871393585115584E-14
122,-1.5654144647214707E-14
123,4.6629367034256575E-15
124,1.9984014443252818E-15
125,2.2870594307278225E-14
126,1.3100631690576847E-14
127,-5.329070518200751E-15
128,1.9095836023552692E-14
129,7.66053886991358E-15
130,4.274358644806853E-15
131,2.55351295663786E-14
132,6.661338147750939E-15
133,1.63202784619898E-14
134,3.885780586188048E-14
135,2.2870594307278225E-14
136,-3.3306690738754696E-16
137,3.8413716652030416E-14
138,1.9872992140790302E-14
139,-9.880984919163893E-15
140,1.4099832412739488E-14
141,3.708144902248023E-14
142,-1.3766765505351941E-14
143,3.019806626980426E-14
144,-7.827072323607354E-15
145,2.8310687127941492E-14
146,-3.086420008457935E-14
147,-1.8984813721090177E-14
148,-3.697042672001771E-14
149,-2.4424906541753444E-14
150,1.2101430968414206E-14
