element,result
1,-1.9984014443252818E-15
2,1.4765966227514582E-14
3,-5.329070518200751E-15
4,2.886579864025407E-15
5,4.551914400963142E-15
6,-5.995204332975845E-15
7,-3.6193270602780103E-14
8,8.182343691487404E-14
9,-2.1871393585115584E-14
10,5.040412531798211E-14
11,-5.795364188543317E-14
12,1.3156142841808105E-13
13,3.6193270602780103E-14
14,7.016609515630989E-14
15,-4.9182879990894435E-14
16,-1.2434497875801753E-13
17,2.1516122217235534E-13
18,-6.639133687258436E-14
19,-5.806466418789569E-13
20,1.160294083035751E-12
21,-5.015987625256457E-13
22,7.649436639667329E-13
23,3.719802244006587E-13
24,8.570921750106208E-14
25,1.1357581541915351E-12
26,1.6694423621288479E-12
27,4.3298697960381105E-13
28,-5.976330541557218E-13
29,1.4170886686315498E-12
30,4.951594689828198E-14
31,-1.1989298442927065E-12
32,-2.3673285554082213E-12
33,5.853095785823825E-13
34,-8.697487174913476E-13
35,-2.208788707491749E-12
36,-1.2645440250480533E-12
37,2.192690473634684E-12
38,1.837863194964484E-12
39,-4.3931525084417444E-13
40,-1.4682699500667695E-12
41,2.88935542158697E-12
42,-1.9606538614880265E-13
43,6.090683513093609E-13
44,-2.3473445409649685E-12
45,2.4231172623956354E-12
46,2.742972515790143E-12
47,-9.631184738623233E-13
48,-1.876609978523902E-12
49,-9.779954623923004E-13
50,3.808064974464287E-13
51,-1.1319833959078096E-12
52,4.82280881897168E-13
53,1.2232437285319975E-12
54,2.1258550475522497E-12
55,-8.071321389024888E-13
56,-6.723510637129948E-13
57,-4.102829187502266E-13
58,-5.516698209362403E-13
59,-1.1746159600534156E-13
60,-1.4144241333724494E-12
61,-2.020605904817785E-12
62,-1.7660317652712365E-12
63,1.0744738432322265E-12
64,-2.1602164501643983E-12
65,2.5602853170880735E-12
66,-9.741096818061123E-13
67,-8.323342015614799E-13
68,-1.7660317652712365E-12
69,-1.1526335441658375E-12
70,-3.6615155352137663E-13
71,-1.3706813462022183E-12
72,-2.16204831815503E-12
73,-2.2530866061742927E-12
74,-1.4653001034758972E-12
75,-2.9107827259622354E-12
76,2.4770185902411868E-12
77,3.8757885789664215E-13
78,-9.28368493191556E-13
79,4.856115509710435E-13
80,2.503552920529728E-13
81,-1.3011813848606835E-12
82,1.5315526624704034E-12
83,7.069900220812997E-13
84,4.013900323229791E-12
85,6.061817714453355E-13
86,-2.99615887655591E-12
87,-1.4552803406786552E-12
88,-1.4835910278065967E-12
89,1.1816103651085541E-12
90,2.063016424358466E-12
91,3.149702720861569E-13
92,5.0883741664620175E-12
93,4.829470157119431E-13
94,-2.0905499553691698E-12
95,-5.530020885657905E-13
96,2.4640289808530724E-12
97,6.52811138479592E-14
98,-9.14823772291129E-13
99,2.495781359357352E-13
100,-1.3533618670180658E-12
101,-1.007194327939942E-12
102,-1.2791989689731054E-12
103,1.1889378370710801E-12
104,1.4792611580105586E-12
105,2.509104035652854E-13
106,-3.496314349149543E-12
107,1.602051824534101E-13
108,2.099431739566171E-12
109,-2.4447111002245947E-13
110,-9.632294961647858E-13
111,1.699196339188802E-12
112,-1.8157697567744435E-12
113,-1.092903545441004E-12
114,-2.1574964037540667E-12
115,-1.152966611073225E-12
116,2.0681234502717416E-12
117,-2.590705427962803E-13
118,1.0407230632836217E-12
119,1.9294010833448283E-12
120,-2.264965992537782E-12
121,3.5149660959632456E-13
122,2.226885342793139E-12
123,2.8388402739665253E-12
124,1.3018475186754586E-12
125,-5.858646900946951E-13
126,-1.0746958878371515E-13
127,-5.256461932390266E-12
128,-1.106226221736506E-12
129,-7.172040739078511E-13
130,-7.142619828925945E-13
131,1.6221468612798162E-12
132,7.917000388601991E-13
133,1.6781576128721554E-12
134,-2.837063917127125E-12
135,-1.5074608228360376E-12
136,-2.1456170173905775E-12
137,2.3619994848900205E-12
138,-3.837707929221779E-12
139,-2.920996777788787E-12
140,-2.7833291227352674E-13
141,7.828182546631979E-13
142,2.263744747210694E-12
143,7.628342402199451E-13
144,4.784783680378268E-12
145,-1.8496315590255108E-12
146,-2.5297541839108817E-12
147,7.230882559383645E-13
148,4.11226608321158E-13
149,-4.0023540037736893E-13
150,6.688122278220021E-13
