element,result
1,-6.3875983231700957
2,3.4750320196617395
3,3.0332424752414227
4,2.3714857567101717
5,-2.8352909826207906
6,4.3392192225437611
7,5.6076793137472123
8,-5.3022422569338232
9,2.4331778879277408
10,1.6987677051220089
11,2.8813112184870988
12,0.1420665697660297
13,0.0076995280105621
14,-3.5009653179440647
15,4.4214888666756451
16,9.5343407441396266
17,1.0432377920951694
18,6.1940002662595361
19,1.6131006581708789
20,3.6945386268198490
21,-2.3159936172887683
22,4.3940524822100997
23,0.1290276776999235
24,4.0559249615762383
25,-6.0575541150756180
26,-7.6152474153786898
27,-1.0039982798043638
28,-1.1411614809185266
29,3.9392413680907339
30,3.5233064645435661
31,-3.8765808329917490
32,-6.4372912622056901
33,-11.9652217004913837
34,4.3159293413627893
35,-2.9951693187467754
36,-0.4165417947806418
37,1.2683101112488657
38,-5.8022001930512488
39,1.5081329925451428
40,0.7707873650360852
41,-2.1368432005401701
42,4.6024046230595559
43,0.5467230712529272
44,1.5710566174238920
45,-6.3396686099004000
46,6.2046884493902326
47,0.2185183910187334
48,-5.6544957777950913
49,2.4365312086883932
50,2.5638615989591926
51,-0.7115443672519177
52,-2.2343817369546741
53,3.2855650964193046
54,-10.9745669127441943
55,-1.6762375750113279
56,-7.2752794397529215
57,3.8325220542028546
58,-0.6933058253489435
59,6.3799135587178171
60,6.5390023232903332
61,5.3299970163498074
62,-2.4611401376314461
63,7.1995021116454154
64,-3.6174991643056273
65,0.3622783001046628
66,-2.0321401637047529
67,1.9868785357102752
68,-1.5717736927326769
69,-6.4398703591432422
70,-0.3991006969008595
71,8.5315944196190685
72,-4.4169460840057582
73,1.7080672173760831
74,2.7004188795108348
75,-4.4154048410709947
76,-1.1363882815930992
77,-4.6156610732432455
78,-2.4788453278597444
79,-6.6947705282364041
80,3.9029612757731229
81,0.8526317907962948
82,-2.7598994849249721
83,-6.8705383616033942
84,-3.5494837958831340
85,0.0422554276883602
86,-2.5802197144366801
87,0.3259722895454615
88,4.2445466988720000
89,1.5686836547683924
90,4.5052474557887763
91,3.7472546130884439
92,-6.8148079004604369
93,-1.1181733463890851
94,3.7478879392147064
95,0.8735638184007257
96,0.6409531990066171
97,1.6340761811006814
98,-3.4358277914579958
99,0.0527425913605839
100,-3.1718105410691351
101,0.9928972148336470
102,-2.1155312606133521
103,5.5943633760325611
104,-6.3603272575419396
105,-5.2735900394618511
106,-1.7898948362562805
107,-0.6631698235869408
108,-1.7220708217937499
109,-7.1061737525742501
110,-1.8499458651058376
111,5.7517884054686874
112,-3.8154792878776789
113,0.1745543163269758
114,1.9547697938978672
115,-1.2308480285573751
116,6.3173970181960613
117,-0.9293644805438817
118,-0.1587902179453522
119,4.9557079616934061
120,-7.6301763334777206
121,3.2634133659303188
122,8.7880061019677669
123,6.1651137280277908
124,-6.5068362010642886
125,5.8443094275426120
126,-0.6709898570552468
127,-11.8552287307102233
128,-5.8520286446437240
129,-0.3191469921730459
130,-0.8628766098991036
131,5.7109019840136170
132,-3.9419422594364733
133,-0.0327318178024143
134,1.0532491137273610
135,-2.3376142701599747
136,2.7526084270793945
137,0.3969641977455467
138,2.2435764577239752
139,-0.7480679955333471
140,2.0232759274076670
141,-1.2249098413158208
142,-6.9915456315502524
143,-2.0697296976577491
144,-0.2911610656883568
145,1.1360346917062998
146,-1.8271600739099085
147,-1.2571967181283981
148,0.0526276717428118
149,1.9288824927061796
150,2.7501578631345183
