element,result
1,-0.000020384788513183594
2,0.000003129243850708008
3,-0.000007510185241699219
4,-0.000008434057235717773
5,-0.000009641051292419434
6,-0.000002562999725341797
7,0.0000031888484954833984
8,-0.0000036954879760742188
9,-0.0000013709068298339844
10,-0.000011801719665527344
11,-0.000012934207916259766
12,-0.0000040531158447265625
13,-0.000014439225196838379
14,-0.0000024437904357910156
15,-0.0000028312206268310547
16,-0.0000021457672119140625
17,4.76837158203125E-7
18,-0.000007912516593933105
19,0.0000022649765014648438
20,0.000012040138244628906
21,-0.00001049041748046875
22,5.960464477539062E-7
23,-0.000010251998901367188
24,-0.000003293156623840332
25,0.0000023543834686279297
26,0.0000020265579223632812
27,-5.960464477539062E-7
28,-0.000007957220077514648
29,0.000004470348358154297
30,0.000004649162292480469
31,0.000005900859832763672
32,-0.0000014901161193847656
33,-0.000006616115570068359
34,0.0000013541430234909058
35,0.00000667572021484375
36,0.000011682510375976562
37,0.000009387731552124023
38,0.000004291534423828125
39,-0.000013723969459533691
40,-0.0000040531158447265625
41,-0.000009775161743164062
42,-0.0000029206275939941406
43,0.00000286102294921875
44,-0.000008612871170043945
45,0.0000010132789611816406
46,0.000004708766937255859
47,0.00000286102294921875
48,6.556510925292969E-7
49,0.00001609325408935547
50,-5.364418029785156E-7
51,0.000010371208190917969
52,-0.000027991831302642822
53,0.000007838010787963867
54,-0.0000073462724685668945
55,-0.0000026226043701171875
56,-0.000005602836608886719
57,-0.000001519918441772461
58,-0.000002562999725341797
59,-0.00000476837158203125
60,-0.000009715557098388672
61,-0.000010073184967041016
62,0.000005066394805908203
63,9.5367431640625E-7
64,0.000002086162567138672
65,-0.0000025033950805664062
66,-0.000005841255187988281
67,-4.3213367462158203E-7
68,0.00001913309097290039
69,-0.000004589557647705078
70,0.000005900859832763672
71,0.000010192394256591797
72,0.000006198883056640625
73,0.000008702278137207031
74,0.000003993511199951172
75,0.0000020265579223632812
76,0.000007256865501403809
77,-0.0000057220458984375
78,0.0000045299530029296875
79,-0.000027954578399658203
80,0.000018596649169921875
81,-0.000001519918441772461
82,-3.2782554626464844E-7
83,0.0000133514404296875
84,0.000004231929779052734
85,2.9802322387695312E-8
86,-0.000002115964889526367
87,0.000006020069122314453
88,0.00000286102294921875
89,5.662441253662109E-7
90,-0.000007450580596923828
91,-0.0000045299530029296875
92,0.000011444091796875
93,0.000005707144737243652
94,-0.0000019073486328125
95,3.5762786865234375E-7
96,0.00000762939453125
97,0.000005185604095458984
98,0.000003915280103683472
99,0.000015139579772949219
100,0.0000012516975402832031
101,9.238719940185547E-7
102,-0.000013589859008789062
103,-0.0000040531158447265625
104,-0.00001640617847442627
105,5.364418029785156E-7
106,0.0000012218952178955078
107,-0.000005170702934265137
108,0.000011175870895385742
109,0.000003039836883544922
110,1.341104507446289E-7
111,-0.000013530254364013672
112,-0.0000026226043701171875
113,0.0000014901161193847656
114,-1.1920928955078125E-7
115,-0.000012934207916259766
116,0.000004410743713378906
117,-0.000002652406692504883
118,-0.000006258487701416016
119,0.0000013113021850585938
120,0.0000026226043701171875
121,0.0000017881393432617188
122,0.0000018924474716186523
123,-0.0000027120113372802734
124,-0.0000039637088775634766
125,0.000006079673767089844
126,-0.00002002716064453125
127,0.000008672475814819336
128,0.000005856156349182129
129,-0.000006258487701416016
130,-1.7881393432617188E-7
131,-0.000008821487426757812
132,-0.000006198883056640625
133,-0.0000011473894119262695
134,-0.000011682510375976562
135,-0.000013113021850585938
136,-1.7881393432617188E-7
137,-0.00001245737075805664
138,-2.682209014892578E-7
139,-0.00001424551010131836
140,0.000006139278411865234
141,-0.0000032782554626464844
142,-0.00000852346420288086
143,-7.152557373046875E-7
144,0.00001868605613708496
145,-0.0000010728836059570312
146,-0.000014960765838623047
147,0.0000033676624298095703
148,-0.0000012516975402832031
149,0.000004976987838745117
150,-0.00000848621129989624
151,-0.000004887580871582031
152,8.344650268554688E-7
153,-0.000010281801223754883
154,-0.0000032186508178710938
155,-8.344650268554688E-7
156,-0.00002345442771911621
157,0.0000025033950805664062
158,-6.258487701416016E-7
159,-0.000009372830390930176
160,0.00001621246337890625
161,-2.384185791015625E-7
162,-0.0000010132789611816406
163,0.000002086162567138672
164,0.000004827976226806641
165,-0.000007748603820800781
166,-0.000002115964889526367
167,-0.000025987625122070312
168,-0.0000024139881134033203
169,0.0000020712614059448242
170,-0.000007510185241699219
171,-0.000015795230865478516
172,0.0000011324882507324219
173,0.0000011026859283447266
174,0.000003978610038757324
175,-0.0000035762786865234375
176,-0.000009655952453613281
177,-0.00000852346420288086
178,-2.9802322387695312E-8
179,0.000007748603820800781
180,-0.0000073909759521484375
181,-0.0000040531158447265625
182,-2.980232238769531E-7
183,0.000013560056686401367
184,-0.000010311603546142578
185,0.000007271766662597656
186,-0.000010728836059570312
187,-0.00002765655517578125
188,0.0000069141387939453125
189,-8.940696716308594E-7
190,1.7881393432617188E-7
191,0.000013619661331176758
192,-0.000007808208465576172
193,-0.000007450580596923828
194,-0.000007987022399902344
195,-0.00000858306884765625
196,0.000006273388862609863
197,-5.066394805908203E-7
198,-0.000003039836883544922
199,-0.000004827976226806641
200,-0.000006556510925292969
