element,result
1,-2.55351295663786E-14
2,2.1538326677728037E-14
3,7.771561172376096E-15
4,3.652633751016765E-14
5,2.1094237467877974E-15
6,-4.551914400963142E-14
7,-2.1538326677728037E-14
8,-1.6431300764452317E-14
9,1.1213252548714081E-14
10,1.3322676295501878E-15
11,-3.774758283725532E-15
12,5.218048215738236E-15
13,-9.103828801926284E-15
14,1.687538997430238E-14
15,6.394884621840902E-14
16,1.0547118733938987E-14
17,-3.1086244689504383E-15
18,-4.085620730620576E-14
19,2.731148640577885E-14
20,2.2537527399890678E-14
21,2.4980018054066022E-14
22,1.1501910535116622E-13
23,-8.992806499463768E-15
24,7.882583474838611E-15
25,-1.9539925233402755E-14
26,2.0761170560490427E-14
27,3.086420008457935E-14
28,3.236300116782331E-14
29,-2.1871393585115584E-14
30,-1.6653345369377348E-14
31,-1.1102230246251565E-15
32,-7.049916206369744E-15
33,1.709743457922741E-14
34,-4.418687638008123E-14
35,2.0317081350640365E-14
36,1.1102230246251565E-14
37,-1.5543122344752192E-15
38,5.10702591327572E-15
39,1.7208456881689926E-15
40,-9.992007221626409E-15
41,1.5987211554602254E-14
42,8.881784197001252E-16
43,2.4313884239290928E-14
44,-2.7200464103316335E-14
45,-6.8833827526759706E-15
46,1.3156142841808105E-14
47,-5.795364188543317E-14
48,-4.1522341120980855E-14
49,-1.27675647831893E-14
50,-5.129230373768223E-14
51,-1.9984014443252818E-15
52,2.7533531010703882E-14
53,-3.808064974464287E-14
54,9.769962616701378E-15
55,2.070565940925917E-14
56,6.217248937900877E-15
57,-1.1102230246251565E-16
58,7.105427357601002E-15
59,-6.994405055138486E-15
60,-1.6764367671839864E-14
61,-2.0095036745715333E-14
62,-1.7985612998927536E-14
63,-4.440892098500626E-16
64,-8.049116928532385E-15
65,1.6708856520608606E-14
66,2.3647750424515834E-14
67,-1.3100631690576847E-14
68,-3.441691376337985E-14
69,-9.769962616701378E-15
70,-3.9745984281580604E-14
71,-1.1102230246251565E-15
72,-1.9317880628477724E-14
73,5.88418203051333E-15
74,3.066991105526995E-14
75,-3.175237850427948E-14
76,-4.590772206825022E-14
77,7.149836278586008E-14
78,8.659739592076221E-15
79,-8.604228440844963E-15
80,3.397282455352979E-14
81,1.554312234475219E-14
82,4.0190073491430667E-14
83,1.1879386363489175E-14
84,7.416289804496046E-14
85,7.438494264988549E-15
86,1.354472090042691E-14
87,-5.3179682879545E-14
88,-2.708944180085382E-14
89,-2.886579864025407E-15
90,-9.992007221626409E-16
91,-3.652633751016765E-14
92,-4.440892098500626E-16
93,1.1102230246251565E-14
94,-6.439293542825908E-15
95,1.5210055437364645E-14
96,4.107825191113079E-14
97,-1.9539925233402755E-14
98,9.992007221626409E-16
99,-3.930189507173054E-14
100,-3.8191672047105385E-14
101,-1.9984014443252818E-15
102,-5.773159728050814E-15
103,1.9539925233402755E-14
104,2.6201263381153694E-14
105,-3.2862601528904634E-14
106,1.4654943925052066E-14
107,2.758904216193514E-14
108,7.771561172376096E-16
109,-1.2212453270876722E-14
110,4.107825191113079E-15
111,2.375877272697835E-14
112,2.5979218776228663E-14
113,3.68594044175552E-14
114,2.853273173286652E-14
115,1.1102230246251565E-16
116,5.71209746169643E-14
117,2.5091040356528538E-14
118,5.440092820663267E-14
119,1.0824674490095276E-14
120,-1.7763568394002505E-15
121,-8.659739592076221E-15
122,2.4868995751603507E-14
123,2.5091040356528538E-14
124,-1.865174681370263E-14
125,8.104628079763643E-15
126,9.769962616701378E-15
127,-2.731148640577885E-14
128,-9.992007221626409E-15
129,-2.1316282072803006E-14
130,-8.93729534823251E-15
131,6.061817714453355E-14
132,6.927791673660977E-14
133,-1.6653345369377348E-14
134,4.6629367034256575E-15
135,4.285460875053104E-14
136,1.8207657603852567E-14
137,-5.440092820663267E-14
138,-4.218847493575595E-15
139,-1.3322676295501878E-15
140,7.105427357601002E-15
141,-1.8207657603852567E-14
142,4.884981308350689E-15
143,2.3314683517128287E-15
144,4.851674617611934E-14
145,-2.2426505097428162E-14
146,4.0190073491430667E-14
147,2.4313884239290928E-14
148,5.551115123125783E-16
149,-3.175237850427948E-14
150,1.990074771640593E-14
