element,result
1,-1.1102230246251565E-16
2,5.551115123125783E-16
3,6.106226635438361E-16
4,-2.220446049250313E-16
5,8.881784197001252E-16
6,3.3306690738754696E-16
7,-1.2212453270876722E-15
8,6.661338147750939E-15
9,1.4210854715202004E-14
10,-2.4147350785597155E-15
11,-7.605027718682322E-15
12,7.216449660063518E-15
13,2.531308496145357E-14
14,-1.8485213360008856E-14
15,1.887379141862766E-14
16,1.4988010832439613E-15
17,-5.88418203051333E-15
18,1.8193779816044753E-14
19,-3.441691376337985E-14
20,1.2490009027033011E-14
21,1.3988810110276972E-14
22,-4.474198789239381E-14
23,-7.66053886991358E-15
24,4.579669976578771E-15
25,1.8221535391660382E-14
26,-1.2378986724570495E-14
27,6.8833827526759706E-15
28,-1.3600232051658168E-14
29,4.773959005888173E-15
30,2.1260770921571748E-14
31,-5.995204332975845E-15
32,-4.1744385725905886E-14
33,2.4868995751603507E-14
34,7.771561172376096E-15
35,8.965050923848139E-15
36,2.020605904817785E-14
37,6.478151348687788E-14
38,4.629630012686903E-14
39,4.829470157119431E-14
40,-7.760458942129844E-14
41,-2.1094237467877974E-15
42,-3.197442310920451E-14
43,-3.770594947383188E-14
44,2.5646151868841116E-14
45,-1.2212453270876722E-15
46,-1.1313172620930345E-13
47,-4.490852134608758E-14
48,-1.3766765505351941E-14
49,1.1324274851176597E-14
50,-3.427813588530171E-15
51,5.2735593669694936E-14
52,1.176836406102666E-14
53,-1.5015766408055242E-14
54,9.831024883055761E-14
55,-4.773959005888173E-15
56,-7.571721027943568E-14
57,-1.5654144647214707E-14
58,2.6478819137309983E-14
59,-1.3566925360919413E-13
60,-2.4091839634365897E-14
61,-1.8207657603852567E-14
62,-1.4893641875346475E-13
63,7.682743330406083E-14
64,3.9745984281580604E-14
65,1.467714838554457E-13
66,-3.4416913763379853E-15
67,1.1213252548714081E-14
68,-2.7755575615628914E-17
69,-2.3314683517128287E-14
70,1.2578826869003024E-13
71,7.382983113757291E-14
72,4.574118861455645E-14
73,7.813194535799539E-14
74,-2.5202062658991053E-14
75,-9.259260025373806E-14
76,4.256317520656694E-14
77,7.197020757132577E-14
78,-5.762057497804562E-14
79,-2.930988785010413E-14
80,-3.319566843629218E-14
81,4.398564845686792E-14
82,-6.772360450213455E-14
83,8.448797217397441E-14
84,-2.839395385478838E-14
85,-1.0917655668407633E-13
86,-2.7200464103316335E-13
87,6.902811655606911E-14
88,-7.099876242477876E-14
89,-1.0647038806155251E-13
90,-8.659739592076221E-15
91,8.826273045769994E-15
92,4.18554080283684E-14
93,3.941291737419306E-14
94,1.1435297153639112E-14
95,-2.6922908347160046E-14
96,-1.9359513991901167E-14
97,-2.6756374893466273E-14
98,1.4988010832439613E-15
99,1.0001721673091879E-13
100,2.653433028854124E-14
