element,result
1,5.066394805908203E-7
2,6.407499313354492E-7
3,2.384185791015625E-7
4,2.384185791015625E-7
5,0.0000011920928955078125
6,-2.980232238769531E-7
7,-2.384185791015625E-7
8,-2.384185791015625E-7
9,-4.76837158203125E-7
10,-0.0000012814998626708984
11,-0.0000011026859283447266
12,0.0000019669532775878906
13,4.172325134277344E-7
14,0.0000011771917343139648
15,-4.172325134277344E-7
16,-3.8743019104003906E-7
17,-0.000002652406692504883
18,4.3213367462158203E-7
19,-3.5762786865234375E-7
20,-4.470348358154297E-7
21,-2.980232238769531E-7
22,0.0
23,-4.76837158203125E-7
24,2.682209014892578E-7
25,0.000001125037670135498
26,0.0000010579824447631836
27,1.1920928955078125E-7
28,-0.0000018477439880371094
29,0.0000020265579223632812
30,-5.9604644775390625E-8
31,2.384185791015625E-7
32,-0.000002682209014892578
33,-5.364418029785156E-7
34,-7.152557373046875E-7
35,1.862645149230957E-7
36,-5.9604644775390625E-8
37,1.9371509552001953E-7
38,6.556510925292969E-7
39,8.344650268554688E-7
40,-1.4901161193847656E-7
41,3.5762786865234375E-7
42,5.960464477539062E-7
43,-4.76837158203125E-7
44,8.940696716308594E-7
45,-1.7881393432617188E-7
46,0.0000022351741790771484
47,-0.0000019371509552001953
48,-0.0000016093254089355469
49,0.0000016391277313232422
50,-0.000001952052116394043
51,8.642673492431641E-7
52,0.0000023245811462402344
53,-4.6193599700927734E-7
54,6.258487701416016E-7
55,0.000002592802047729492
56,-0.000002771615982055664
57,-9.5367431640625E-7
58,3.2782554626464844E-7
59,-0.0000019669532775878906
60,-2.384185791015625E-7
61,-8.940696716308594E-8
62,0.0000011920928955078125
63,7.748603820800781E-7
64,-0.0000014901161193847656
65,-2.980232238769531E-7
66,-5.9604644775390625E-8
67,-3.2782554626464844E-7
68,-1.6391277313232422E-7
69,-5.960464477539062E-7
70,-5.364418029785156E-7
71,3.5762786865234375E-7
72,-1.7881393432617188E-7
73,2.8312206268310547E-7
74,2.086162567138672E-7
75,4.470348358154297E-7
76,-0.0000019744038581848145
77,8.940696716308594E-8
78,2.980232238769531E-7
79,5.960464477539062E-7
80,5.960464477539062E-7
81,1.4901161193847656E-7
82,-0.0000016093254089355469
83,-3.8743019104003906E-7
84,-8.344650268554688E-7
85,4.842877388000488E-7
86,2.9802322387695312E-8
87,-0.000002592802047729492
88,-5.364418029785156E-7
89,-5.364418029785156E-7
90,-0.0000017285346984863281
91,-6.258487701416016E-7
92,7.748603820800781E-7
93,2.384185791015625E-7
94,-3.5762786865234375E-7
95,-6.705522537231445E-7
96,3.5390257835388184E-7
97,0.000001430511474609375
98,-5.066394805908203E-7
99,7.599592208862305E-7
100,-0.0000013113021850585938
