element,result
1,-9.918900373158976
2,16.8081800728105
3,6.475825808476657
4,0.06830037012696266
5,4.47980547696352
6,0.779642331181094
7,-4.608344804961234
8,9.743379071820527
9,2.15149797918275
10,8.323640629183501
11,-0.9685088153928518
12,-2.1979438581038266
13,-1.8692670746240765
14,-3.519015356199816
15,-5.138319706311449
16,-4.468074966222048
17,7.028000804595649
18,-0.47668796172365546
19,-0.5144450636580586
20,-5.610688575077802
21,3.879444200079888
22,-12.513803193112835
23,-14.683168471325189
24,-1.477671348489821
25,5.4126286236569285
26,0.7207749560475349
27,-0.5275751415174454
28,5.6114197433926165
29,0.24136563763022423
30,-27.521594053134322
31,8.13035175180994
32,-7.200163910165429
33,-2.4330988333094865
34,5.27430107537657
35,-0.2631728989072144
36,-2.9891391112469137
37,4.458313424373046
38,2.6276894179172814
39,-8.294036844512448
40,-10.28896589926444
41,-8.9775567909237
42,8.512530001113191
43,-12.130818338831887
44,5.565048878779635
45,9.084749385714531
46,0.8187663371209055
47,0.08861345797777176
48,10.711947437142953
49,1.342569313943386
50,-14.413443194702268
51,-5.60494958772324
52,-11.483917402103543
53,-7.46936416788958
54,19.942877707304433
55,-12.862480969168246
56,10.794287530239671
57,7.0918495883233845
58,-7.340163835557178
59,12.257035782095045
60,-5.205977760720998
61,-2.386331395013258
62,-7.056666583754122
63,7.671837737550959
64,1.110173073830083
65,-16.001552964793518
66,-1.8801713399589062
67,3.7386617737356573
68,6.506796081084758
69,-0.7937693826388568
70,4.220582945039496
71,-15.330871830927208
72,15.919738939963281
73,14.583594848867506
74,-2.423084053443745
75,-2.981880738399923
76,5.264047878328711
77,-1.7480109543539584
78,-9.959535418776795
79,-10.153035629307851
80,11.391622855328023
81,-2.119670829270035
82,13.626735512865707
83,14.513853533891961
84,-13.13547457777895
85,11.045591471483931
86,-10.18120903824456
87,22.454093631822616
88,11.582351508550346
89,-12.72527166409418
90,10.6665494015906
91,1.3678305658977479
92,-5.67217669240199
93,9.931748102651909
94,12.710170046426356
95,-7.579122934723273
96,-27.947640384780243
97,-9.966320869047195
98,-14.680856104474515
99,4.722643328597769
100,0.23976979637518525
101,11.823032739572227
102,6.113745353883132
103,-2.3733932077884674
104,-10.744394382461905
105,0.9887116444297135
106,-5.912389398086816
107,-11.97734207729809
108,-6.195927849737927
109,-10.837188339792192
110,13.944683762732893
111,-0.8615129878744483
112,-11.682285099290311
113,8.64726423821412
114,11.396850739605725
115,13.768575962632895
116,1.5330228134989738
117,1.8701206361874938
118,4.307814921019599
119,-8.223389609484002
120,13.71508482703939
121,0.47949081123806536
122,10.61964325234294
123,1.3250842583365738
124,-11.286242448957637
125,-9.867484954651445
126,-5.907027275767177
127,1.3591204551048577
128,4.341466178186238
129,2.5232171865645796
130,0.5565338297747076
131,9.2764598345384
132,5.411005993839353
133,3.201903034001589
134,2.4055751792620867
135,-5.245382145512849
136,7.881700907368213
137,-24.33456040569581
138,17.703172729350626
139,0.8168214841280133
140,3.4225925696082413
141,-1.1581540817860514
142,-8.663182126590982
143,6.241097336867824
144,-12.739394324831665
145,-2.901151496451348
146,-22.262577732792124
147,4.944041252834722
148,8.462552073644474
149,-0.1712419604882598
150,-12.228383981855586
151,-10.186976105673239
152,4.034430255414918
153,8.053266962757334
154,-7.875442868564278
155,-6.990959438029677
156,-14.752004297683015
157,5.878373825922608
158,-12.559524782933295
159,-0.8247045348398387
160,-14.587359584635124
161,-5.6270336012821645
162,-17.188993385760114
163,-7.4711140943691134
164,13.48086832370609
165,0.6477669840678573
166,-8.361344281118363
167,1.5743694577831775
168,12.788924248190597
169,-2.756218787515536
170,3.6370604359544814
171,5.16526253358461
172,-0.049828162183985114
173,-3.219044712372124
174,2.7445596533361822
175,-5.327949343714863
176,-30.404416281264275
177,-2.5751209484878927
178,3.250502559123561
179,10.198833046946675
180,-1.2887142063118517
181,4.209509661886841
182,15.02794575272128
183,-6.0716990740038455
184,6.935658649308607
185,-1.4128943835385144
186,8.670920518459752
187,12.6740856571123
188,22.305779121583328
189,12.429683281108737
190,2.1442311368882656
191,-2.2455145376734436
192,0.25929658371023834
193,-33.696621218463406
194,14.283666155533865
195,-12.310369704617187
196,12.943180996924639
197,5.075251270085573
198,-10.00304569141008
199,-8.028519286774099
200,-0.39606857881881297
201,8.39582651737146
202,-13.82415982754901
203,-7.647832771996036
204,-4.083432379877195
205,-15.52235450479202
206,5.468646005028859
207,6.223317537456751
208,3.0866738834884018
209,-7.911897911224514
210,7.214905959786847
211,11.89048600452952
212,2.877988069318235
213,7.026132830884308
214,2.054192309267819
215,5.859433440724388
216,-7.534429385792464
217,14.2321862927638
218,-8.495313338935375
219,9.146197684574872
220,4.964094038121402
221,21.04831621935591
222,-0.9276011493057013
223,-3.458243378903717
224,0.14541606628336012
225,-3.3363591141533107
226,-6.6851019654423
227,14.474797594593838
228,10.04524845466949
229,-9.548617211403325
230,-5.062615490984172
231,0.3871815565507859
232,-6.645416158484295
233,-10.394699687836692
234,-4.731500786263496
235,-10.779656101716682
236,18.403097334550694
237,0.47942346846684813
238,-5.417310079559684
239,-6.684870125958696
240,-2.604714802931994
241,-2.605300233932212
242,0.17446573404595256
243,-18.45378969796002
244,-8.776754745282233
245,-1.1147350347600877
246,2.5499673071317375
247,-10.742299010511488
248,14.828932220349088
249,4.319840392097831
250,11.825910830171779
