element,result
1,0.3367156268949983
2,-1.994931117071082
3,1.234747940287039
4,-3.1706800983301826
5,0.4692899445841768
6,1.2757983250232936
7,1.5405680399159198
8,-0.9387891792531747
9,0.7136481045682901
10,-1.5884527633028558
11,0.24944786711259645
12,0.7667724311333501
13,0.10636706128065093
14,1.91501823093863
15,1.1657103270244107
16,0.4715182143540708
17,0.02904654492804691
18,1.1126611253751106
19,0.44386707611199167
20,0.7109186802726142
21,0.45955905428801475
22,0.19865292867761022
23,0.12474970397687778
24,0.5321391797186354
25,-2.744232470746356
26,1.4093443908986147
27,2.595613758981276
28,-0.618729429624771
29,2.053606293655733
30,1.6007383370669739
31,0.8290825298729285
32,-1.7638302715065455
33,1.5319697366046998
34,0.29905567099929387
35,0.6334156403834312
36,-0.8866345289591852
37,-0.9229956427051572
38,0.9740227027774048
39,1.2735344644696054
40,-0.32924412964980876
41,0.5300982377466736
42,-0.05681134661177432
43,0.5465607770591091
44,-1.6078304826597642
45,1.1335707270851638
46,0.735747173288928
47,1.587206898624708
48,-0.006155394792022884
49,1.9058640708820065
50,0.8542198911495856
