element,result
1,4.4052974653168135
2,-1.5837858092035297
3,6.637664074226251
4,-13.18836574817696
5,-2.4365726996439427
6,12.60817864305196
7,2.051631757098132
8,-4.779936203227173
9,-0.3637416986927775
10,-3.3191152399422847
11,-4.647946543701863
12,-4.909067474682942
13,-4.870819699993103
14,-14.25066389875128
15,-0.4395243438848695
16,-8.592245677125792
17,6.545886618780401
18,5.69776253296839
19,7.948936895707476
20,-6.351533710321977
21,13.141156028049807
22,-14.803317446064185
23,-6.378001021964447
24,-2.4364147736297497
25,9.094234312719617
26,-19.01928266784896
27,11.243497708785288
28,9.155436896619825
29,-11.546543850414281
30,-9.70543020897567
31,-20.893849346933607
32,-4.9404379466651385
33,6.240719251916683
34,-4.697118829027406
35,-13.725004397082419
36,-10.95241052802777
37,14.33476908773411
38,-23.3180893975136
39,-5.117990360574563
40,9.715223014878315
41,3.013078167441961
42,2.9611087876280493
43,1.401269286115884
44,9.154081920927602
45,5.464115338695812
46,-2.5693051217707676
47,-4.260441175175078
48,-1.9350622365783394
49,-13.062217330489062
50,-11.105019384350378
51,5.772464098092527
52,4.2234720238802375
53,7.31677916250689
54,13.321940934452915
55,-8.339906403193531
56,9.599565793088349
57,0.07078675574102888
58,-6.061366975059254
59,2.9763576457446383
60,2.651252063310981
61,-2.0117331386164174
62,-9.23506176991534
63,-3.2640288157393904
64,-8.207596143958796
65,3.02727055563302
66,-7.559904067175697
67,6.442598757714801
68,-0.10957045621393036
69,8.431167438087943
70,0.46416023125359374
71,-3.9466910571989757
72,5.380694064030756
73,-5.115905417822447
74,8.848766617926099
75,-5.726930973116566
76,-4.1704264370952835
77,-5.649761121429979
78,-13.104185192456988
79,-8.460029379429251
80,-9.955490461009767
81,-9.389351956216604
82,-8.755457119612693
83,4.6015911206925715
84,-12.338940362471249
85,-9.8404606780438
86,5.042764720691341
87,6.825961073462469
88,2.960549338645457
89,4.71092125430739
90,-9.447890370975223
91,8.452045363878899
92,-5.787302828255694
93,4.925690738485862
94,2.8960820592059378
95,9.903654820563897
96,-14.611007776190728
97,-6.710577919609303
98,-4.746562028755516
99,1.6228535752305646
100,0.5787874841590153
101,3.024126645932899
102,5.759558482571379
103,12.358553572263919
104,6.5703128663544845
105,-0.5464880459948525
106,-6.553154045167975
107,-7.028892874549822
108,-8.164518089273376
109,-0.5145337583965635
110,17.812443989713746
111,2.2278759703956013
112,1.758108326567129
113,15.429353301913395
114,-4.291793303191625
115,-15.830671611869565
116,1.4799234882896855
117,-5.124333073439345
118,7.483507184674753
119,6.561889932544631
120,11.058840726901295
121,11.11635060027741
122,9.977596356660055
123,3.0033254899042703
124,21.579824533440494
125,12.354342843770045
126,0.945296844942213
127,6.024929344616595
128,-3.0580937076666714
129,6.336051816661044
130,1.3099426950599273
131,-17.54970260417543
132,1.466651650767222
133,1.4495251901151498
134,1.539181418473028
135,-2.7506614423414533
136,8.996902372709314
137,10.959887726919003
138,-12.009823451934157
139,-10.620663515061569
140,-0.1411424387827367
141,-1.9463351774092672
142,-4.17140245911861
143,10.136676379616635
144,-5.187830015404742
145,3.0597437796526634
146,1.9637628223518888
147,-20.660870144296055
148,11.298605090439665
149,3.510359402434151
150,5.238095318381124
151,-6.471955343911976
152,4.014017406649209
153,11.646664389104178
154,-1.6096612542238908
155,3.0826678672345302
156,18.42217794948946
157,-7.0337330465787
158,18.973197000108307
159,2.2206606097831028
160,-12.108752355336879
161,-11.433387392258126
162,-10.311502806795467
163,2.3762399888156445
164,-10.345678030275831
165,-0.3798268052817946
166,-10.858555261327705
167,12.343040352945327
168,0.554826353742957
169,-11.934753014769228
170,1.3697117013586357
171,-4.107479078312053
172,-8.083505279146507
173,-6.65408006593232
174,6.096972071117701
175,-5.569716906859529
176,-0.13882099169986617
177,-11.538632572660468
178,1.0213844015100975
179,-1.2099662722908846
180,0.9890801459079341
181,-8.997845738940974
182,2.114463994707787
183,2.3671687466545848
184,-7.1572734704153085
185,1.3121561491184437
186,12.439577539825287
187,0.4611487692479379
188,4.861599575601495
189,12.310492716357754
190,5.58731220927212
191,0.007261493311830236
192,-0.7825519226188433
193,-3.427937413462871
194,8.274214379916192
195,-5.119819425368355
196,2.381209373349538
197,8.05869221743049
198,-11.523185092573026
199,6.46737376249996
200,6.605003181404673
201,-17.007953726464468
202,15.817801473007098
203,22.823567987116004
204,6.342382808525851
205,-11.849032007762624
206,5.29172850357185
207,-16.71266186750751
208,-5.434534384718951
209,4.044843960217083
210,7.992128558341069
211,4.0153426239597
212,-15.939649698087152
213,1.1681251966245512
214,-11.60867396262488
215,-1.4589289318538974
216,14.682067513778179
217,9.558308884261745
218,5.690297194108837
219,-5.4678803756976
220,-8.073087638751517
221,-17.091320865107157
222,-15.140781085655917
223,-2.417138411780524
224,6.6505491933303595
225,3.234048683456855
226,-0.2830341296774783
227,23.16739078503925
228,4.974291488334458
229,-13.304787263960005
230,22.023565004916268
231,-6.743910626393781
232,-4.10250564311837
233,14.526302339254194
234,-2.119851747380295
235,-10.836138983294038
236,3.412623100497431
237,11.01022670654843
238,-10.692590854537357
239,0.1414156498368051
240,-6.498482931950676
241,-13.465520192205322
242,1.00210364070659
243,-2.9295972689236827
244,1.5222799982078854
245,2.324713412279525
246,7.8214508687483075
247,-23.079467366862215
248,2.6948533267603665
249,7.851868098263896
250,-7.687692877219789
251,10.700607854403156
252,-1.3692980856382597
253,-1.8666409337163685
254,3.59602375588155
255,8.530201987580902
256,-11.240625205184365
257,-13.649764056963757
258,-11.137826389712618
259,-6.1453879645848986
260,10.555151736864975
261,3.6728076048344853
262,4.855538263275655
263,-6.33793016000628
264,3.779572579208118
265,-15.128491858055767
266,20.340931787487822
267,-14.918989809736246
268,-6.2016198240694465
269,-3.3241476774503447
270,4.403790732336272
271,9.16706248033584
272,-1.239197530680542
273,5.30828850722099
274,-11.757820494048676
275,6.80070464549636
276,-2.5911918042538495
277,9.863639161833994
278,9.18345590917706
279,12.707120019544018
280,13.679897929897507
281,23.16749755229608
282,6.899489280935541
283,-1.7845430889837743
284,-6.07242987235735
285,-11.0881020485539
286,-6.182481261074745
287,3.715212420314863
288,-11.350591215210219
289,11.588126999912987
290,-10.003985473715233
291,2.1844095683206994
292,5.695861144863638
293,19.316369771897087
294,15.602760228250151
295,0.42927345258765115
296,-3.082045797976594
297,-5.422570733884029
298,9.556201428970478
299,-3.2053618575092067
300,3.7998190178637152
301,8.815447240286453
302,0.930986417765876
303,-2.516008838638662
304,-7.553721655459636
305,-14.18970666802975
306,22.762558754512742
307,-3.0249151006160666
308,7.991320497358377
309,-8.912649462070409
310,-19.417984555365653
311,-14.227741839199076
312,-0.600313741108117
313,-7.379666197624829
314,3.765694696223594
315,10.991973932355226
316,-18.68763217818073
317,4.21241917737521
318,-7.593597951323531
319,2.8830329642601136
320,-3.8806486438745793
321,-5.279248260058829
322,1.3296264753648543
323,-2.5553088515828506
324,-2.260228494181437
325,-1.5878004946543633
326,7.553451522557392
327,-3.324935129125425
328,-1.577766199870272
329,-1.4348972613863822
330,-0.369421987884877
331,-3.60168795241065
332,-3.030213889613602
333,-4.88934796738209
334,-19.365318286323177
335,-5.467813606506407
336,4.965443625907259
337,6.275696281249637
338,10.504795359264328
339,7.416446291532349
340,-4.515718754639913
341,8.833855756785642
342,-13.925849867375916
343,-2.628217640620889
344,-0.8332967528714796
345,4.806405963218769
346,-0.8014354141147813
347,0.9770604168856423
348,-17.803221535157242
349,-1.713487950081511
350,-3.096972413606789
351,9.43258676504357
352,-9.876330578845288
353,8.831656918791886
354,-12.51310104428342
355,-10.303925767689883
356,18.696837644114233
357,16.287502581741432
358,1.4534133968313263
359,-1.2471938963867828
360,-20.795946876896227
361,-15.632019731117062
362,-15.299883731540262
363,-2.0686627683129792
364,-11.391300999398869
365,3.5552518274739917
366,10.436227075146878
367,6.336017828313036
368,22.188571054711623
369,7.86388537930992
370,5.399428972566351
371,12.985515218756387
372,0.03063202195713899
373,-17.988628481889005
374,6.207838333687413
375,0.7347253434781607
376,-8.90090851732289
377,10.5126218273444
378,-5.2756091684336965
379,-7.617870061727473
380,4.396899628241705
381,3.8128938594223776
382,-22.68385826792881
383,6.938026897676476
384,7.820028972206742
385,-1.0280557092653488
386,8.546468416371898
387,13.444141129023528
388,-5.689932017326097
389,-10.67389964676288
390,-8.462057600209015
391,-12.36095104024433
392,-12.699202050740045
393,-6.003746282028626
394,14.826882463368854
395,-13.065297878743618
396,10.934430610416172
397,-16.96269613796637
398,-16.829129528903426
399,-5.442354912792847
400,-9.938894874058334
401,-10.37176465263655
402,-9.14141005957417
403,0.3391335495327823
404,0.88451878067848
405,6.057087634123892
406,9.309969005919367
407,-6.171729937401523
408,-1.795520728436916
409,-18.518957429328456
410,-3.0144464040477033
411,-12.358861158882672
412,-6.884550371229562
413,-3.1337924732940543
414,-14.574354511777699
415,-5.02260053600596
416,13.864545968586174
417,3.7692965159336147
418,4.07597447228348
419,-3.7648016239776787
420,-6.328838129719589
421,2.930592177105858
422,2.611116787055959
423,3.9669343426038672
424,14.824935329142853
425,3.752071455744179
426,-0.4223024241661193
427,2.183091824284716
428,3.8383716478212513
429,2.6654745981449643
430,0.3936436468750415
431,-11.229369401982929
432,-5.997971150546185
433,-20.460476365117998
434,-18.976733587102295
435,6.879482059682907
436,4.253044702384827
437,-5.080606220380329
438,-1.3659755779795333
439,8.620981566386718
440,5.180631395177681
441,9.399620976108608
442,-17.494774941224524
443,-5.582272174812342
444,11.758961381004443
445,-7.887623319689805
446,10.771102584491306
447,-4.692563861559179
448,-12.369570067141886
449,-2.1155237020118385
450,16.024577994327966
451,18.74783239894188
452,-8.728670593307605
453,-14.581790399137397
454,-5.761546918671343
455,2.2743216505639623
456,13.406021704193993
457,8.458671300609588
458,-1.2113954859404075
459,9.471651049426345
460,-12.716613886203067
461,-6.434983334784707
462,16.425476804474812
463,2.351946431428555
464,-2.1984422677533075
465,17.084446948731863
466,-7.765664260850819
467,0.5005787937892059
468,-10.698345648820336
469,0.6580275835191216
470,-2.310311801161948
471,5.727290901649013
472,9.077320744055566
473,-3.0590596705815614
474,-14.215302569335126
475,1.9257245375048058
476,-7.973951856260253
477,-4.178016645343675
478,4.788175847524858
479,6.123734632191756
480,-13.62243184386562
481,-1.3017628882854133
482,-9.918798583133448
483,3.5291329531919615
484,-2.6030214570335026
485,6.153024837541384
486,-9.451686896601814
487,-3.5571749436774596
488,-2.705738732868756
489,-3.1481859325943518
490,5.060220319306659
491,4.500764001384457
492,6.1575777969441
493,-7.2670469588967315
494,2.5882657870219887
495,4.432747696931049
496,-14.993337121171166
497,11.047140328144511
498,-8.361673773680778
499,-10.954776087985582
500,-0.8702987091530616
501,-14.333997640178207
502,-3.8652111400144413
503,3.881567035453724
504,-19.675286123731706
505,-10.848664000979479
506,14.819343930398386
507,11.32518476618294
508,2.5582788451120955
509,14.133438599197241
510,-12.959204941862986
511,6.703177940255134
512,-13.77734179746141
513,-4.1114370196490455
514,-0.9043621019057646
515,20.787892617692687
516,-2.111650739644972
517,11.392178388386426
518,12.471657112394102
519,-8.816488286905859
520,-7.165547165785501
521,-0.9834021431289237
522,-21.97819970485862
523,1.4460211447667106
524,-13.570239519678623
525,6.286617590539471
526,-4.4888898368406345
527,12.890879217467926
528,11.68896227133914
529,-6.456023429982054
530,-13.215347475424945
531,-7.353240045242114
532,-9.756406556212099
533,18.12086696589378
534,4.248615846960579
535,2.8135994671992464
536,-0.8399201381078534
537,11.531464324746388
538,-12.755985676457215
539,-5.098605922008918
540,5.333157391359066
541,-7.348564289964234
542,4.646122152945157
543,-3.8667654091664403
544,-3.1661536393760983
545,-13.119714056747362
546,6.813124944348047
547,-8.285713584623892
548,-12.8654153122691
549,0.7987207660246085
550,-24.08912854932365
551,-0.7499228348888138
552,-10.3550727605359
553,-7.899553281709121
554,1.4915713506213635
555,-0.40554136586195355
556,-26.72389810234838
557,-0.961014709031808
558,-9.805166278140774
559,-3.424068930257107
560,4.642109189852135
561,1.645917885764792
562,15.371643968860703
563,-8.676263824952567
564,-0.8105038988502606
565,-15.337674493717834
566,18.135427143801678
567,-5.589718796680831
568,2.904985342247212
569,8.9091377837869
570,-13.675718322918097
571,-0.03557659549477066
572,-5.410895314358491
573,6.137935474981912
574,-10.459018175485976
575,4.61394459671304
576,11.111663264361002
577,7.918223991949155
578,10.142414036650365
579,-6.644567394928071
580,13.019610690275492
581,-2.8035481645949005
582,1.7716215442517758
583,-0.26496248283583057
584,-9.318061791921668
585,-2.175444556084365
586,-3.3924394700473606
587,-7.6477094497145295
588,-10.144748113399945
589,-3.04155269955141
590,-0.746919153075833
591,-1.6334424957075768
592,16.609467615513072
593,3.3754888827225216
594,-5.4206450952959955
595,-10.994671911549712
596,7.6519412651034315
597,3.958268948702788
598,-9.885415564287996
599,-2.2020896966108445
600,12.34348175878678
601,8.240699824941387
602,-0.41472997896270414
603,4.463915775799226
604,12.66019976384127
605,8.036511951882275
606,10.596773492912334
607,-13.618284677102768
608,-0.15024734809036744
609,11.692804526315818
610,-8.23662056488924
611,-1.452221897272139
612,-10.893287937892072
613,-5.072871220489098
614,15.916294158436294
615,-1.0184986366674202
616,12.313530783144486
617,-12.838448329363061
618,4.84586325209299
